LAST NAME,FIRST NAME,MIDDLE NAME,STUDENT ID,COURSE NUMBER,COURSE NAME,COURSE ID,ROOM NUMBER,PERIOD
OH,BECKY,Q.,1973,CourseNumber17,CourseName30,CourseID1258,RoomNumber24,6
OH,BECKY,Q.,1973,CourseNumber189,CourseName27,CourseID1172,RoomNumber111,4
OH,BECKY,Q.,1973,CourseNumber72,CourseName40,CourseID1080,RoomNumber79,3
OH,CHELSEY,P.,1974,CourseNumber206,CourseName239,CourseID1409,RoomNumber22,8
OH,CHELSEY,P.,1974,CourseNumber211,CourseName245,CourseID1764,RoomNumber110,1
OH,CHELSEY,P.,1974,CourseNumber72,CourseName40,CourseID320,RoomNumber31,5
OH,CHELSEY,P.,1974,CourseNumber84,CourseName100,CourseID308,RoomNumber7,2
OH,CHELSEY,P.,1974,CourseNumber89,CourseName27,CourseID312,RoomNumber21,3
OHARA,ABE,O.,1975,CourseNumber1,CourseName2,CourseID428,RoomNumber34,3
OHARA,ABE,O.,1975,CourseNumber109,CourseName129,CourseID1538,RoomNumber94,6
OHARA,ABE,O.,1975,CourseNumber12,CourseName23,CourseID1365,RoomNumber12,4
OHARA,ABE,O.,1975,CourseNumber143,CourseName171,CourseID722,RoomNumber106,2
OHARA,ABE,O.,1975,CourseNumber227,CourseName266,CourseID1583,RoomNumber82,1
OHARA,CAMILLE,I.,1976,CourseNumber11,CourseName19,CourseID858,RoomNumber14,5
OHARA,CAMILLE,I.,1976,CourseNumber158,CourseName187,CourseID915,RoomNumber59,4
OHARA,CAMILLE,I.,1976,CourseNumber48,CourseName65,CourseID1253,RoomNumber31,3
OHARA,CAMILLE,I.,1976,CourseNumber53,CourseName70,CourseID211,RoomNumber16,2
OHARA,CAMILLE,I.,1976,CourseNumber57,CourseName74,CourseID1285,RoomNumber60,1
OHARA,CAMILLE,I.,1976,CourseNumber6,CourseName12,CourseID1481,RoomNumber111,6
OHARA,CAMILLE,I.,1976,CourseNumber9,CourseName17,CourseID207,RoomNumber7,8
OJEDA,AFFAN,D.,1977,CourseNumber213,CourseName250,CourseID1471,RoomNumber78,4
OJEDA,AFFAN,D.,1977,CourseNumber30,CourseName47,CourseID241,RoomNumber7,6
OJEDA,AFFAN,D.,1977,CourseNumber72,CourseName40,CourseID320,RoomNumber31,5
OJEDA,AFFAN,D.,1977,CourseNumber89,CourseName27,CourseID312,RoomNumber21,3
OLEARY,ABHINAV,P.,1978,CourseNumber100,CourseName124,CourseID1087,RoomNumber89,8
OLEARY,ABHINAV,P.,1978,CourseNumber101,CourseName124,CourseID1089,RoomNumber89,5
OLEARY,ABHINAV,P.,1978,CourseNumber102,CourseName125,CourseID416,RoomNumber90,2
OLEARY,ABHINAV,P.,1978,CourseNumber103,CourseName126,CourseID404,RoomNumber7,7
OLEARY,ABHINAV,P.,1978,CourseNumber104,CourseName127,CourseID1475,RoomNumber47,4
OLEARY,ABHINAV,P.,1978,CourseNumber114,CourseName65,CourseID985,RoomNumber62,1
OLIVA,ALESHIA,Y.,1979,CourseNumber110,CourseName130,CourseID446,RoomNumber50,4
OLIVA,ALESHIA,Y.,1979,CourseNumber144,CourseName172,CourseID737,RoomNumber7,6
OLIVA,ALESHIA,Y.,1979,CourseNumber34,CourseName51,CourseID436,RoomNumber40,5
OLIVA,ALESHIA,Y.,1979,CourseNumber38,CourseName55,CourseID116,RoomNumber42,2
OLIVA,ALESHIA,Y.,1979,CourseNumber61,CourseName78,CourseID1521,RoomNumber11,8
OLIVA,ALESHIA,Y.,1979,CourseNumber71,CourseName88,CourseID243,RoomNumber68,3
OLIVA,ALESHIA,Y.,1979,CourseNumber95,CourseName116,CourseID647,RoomNumber36,7
OLIVA,DAKOTA,F.,1980,CourseNumber124,CourseName147,CourseID1588,RoomNumber32,1
OLIVA,DAKOTA,F.,1980,CourseNumber24,CourseName40,CourseID1064,RoomNumber79,8
OLIVA,DAKOTA,F.,1980,CourseNumber27,CourseName43,CourseID541,RoomNumber50,3
OLIVA,DAKOTA,F.,1980,CourseNumber35,CourseName52,CourseID1426,RoomNumber7,2
OLIVA,DAKOTA,F.,1980,CourseNumber47,CourseName64,CourseID866,RoomNumber43,5
OLIVA,DAKOTA,F.,1980,CourseNumber5,CourseName9,CourseID945,RoomNumber8,7
OLIVA,DAKOTA,F.,1980,CourseNumber96,CourseName118,CourseID860,RoomNumber30,4
OLIVARES,AMIRAH,J.,1981,CourseNumber117,CourseName137,CourseID543,RoomNumber22,5
OLIVARES,AMIRAH,J.,1981,CourseNumber13,CourseName24,CourseID336,RoomNumber7,8
OLIVARES,AMIRAH,J.,1981,CourseNumber187,CourseName2,CourseID1559,RoomNumber37,1
OLIVARES,AMIRAH,J.,1981,CourseNumber222,CourseName259,CourseID1561,RoomNumber53,6
OLIVARES,AMIRAH,J.,1981,CourseNumber59,CourseName76,CourseID710,RoomNumber58,2
OLIVARES,AMIRAH,J.,1981,CourseNumber72,CourseName40,CourseID250,RoomNumber31,7
OLIVAS,ARSALAN,I.,1982,CourseNumber33,CourseName50,CourseID1382,RoomNumber34,4
OLIVAS,ARSALAN,I.,1982,CourseNumber35,CourseName52,CourseID504,RoomNumber7,8
OLIVAS,ARSALAN,I.,1982,CourseNumber36,CourseName53,CourseID532,RoomNumber86,2
OLIVAS,ARSALAN,I.,1982,CourseNumber38,CourseName55,CourseID728,RoomNumber35,1
OLIVAS,ARSALAN,I.,1982,CourseNumber39,CourseName56,CourseID772,RoomNumber65,5
OLIVAS,ARSALAN,I.,1982,CourseNumber94,CourseName114,CourseID350,RoomNumber40,6
OLIVEIRA,EMILIO,R.,1983,CourseNumber111,CourseName131,CourseID868,RoomNumber91,1
OLIVEIRA,EMILIO,R.,1983,CourseNumber120,CourseName142,CourseID571,RoomNumber22,6
OLIVEIRA,EMILIO,R.,1983,CourseNumber27,CourseName43,CourseID173,RoomNumber50,8
OLIVEIRA,EMILIO,R.,1983,CourseNumber33,CourseName50,CourseID1382,RoomNumber34,4
OLIVEIRA,EMILIO,R.,1983,CourseNumber35,CourseName52,CourseID1158,RoomNumber7,5
OLIVEIRA,EMILIO,R.,1983,CourseNumber5,CourseName9,CourseID945,RoomNumber8,7
OLIVEIRA,EMILIO,R.,1983,CourseNumber62,CourseName79,CourseID192,RoomNumber59,2
OLIVER,ANGELINA,K.,1984,CourseNumber120,CourseName142,CourseID732,RoomNumber22,2
OLIVER,ANGELINA,K.,1984,CourseNumber17,CourseName30,CourseID1035,RoomNumber24,5
OLIVER,ANGELINA,K.,1984,CourseNumber24,CourseName40,CourseID573,RoomNumber67,4
OLIVER,ANGELINA,K.,1984,CourseNumber35,CourseName52,CourseID1536,RoomNumber7,6
OLIVER,ANGELINA,K.,1984,CourseNumber47,CourseName64,CourseID1577,RoomNumber69,8
OLIVER,ANGELINA,K.,1984,CourseNumber49,CourseName66,CourseID467,RoomNumber49,1
OLSEN,ANNE,J.,1985,CourseNumber121,CourseName143,CourseID596,RoomNumber7,7
OLSEN,ANNE,J.,1985,CourseNumber159,CourseName190,CourseID946,RoomNumber14,4
OLSEN,ANNE,J.,1985,CourseNumber26,CourseName42,CourseID1105,RoomNumber33,5
OLSEN,ANNE,J.,1985,CourseNumber31,CourseName48,CourseID1351,RoomNumber41,8
OLSEN,ANNE,J.,1985,CourseNumber50,CourseName67,CourseID1403,RoomNumber45,2
OLSEN,ANNE,J.,1985,CourseNumber61,CourseName78,CourseID190,RoomNumber5,3
OLSEN,ANNE,J.,1985,CourseNumber73,CourseName90,CourseID1133,RoomNumber70,6
OLSON,ARIEN,Q.,1986,CourseNumber17,CourseName30,CourseID1035,RoomNumber24,5
OLSON,ARIEN,Q.,1986,CourseNumber35,CourseName52,CourseID840,RoomNumber7,4
OLSON,ARIEN,Q.,1986,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
OLSON,ARIEN,Q.,1986,CourseNumber48,CourseName65,CourseID870,RoomNumber91,6
OLSON,ARIEN,Q.,1986,CourseNumber49,CourseName66,CourseID142,RoomNumber49,2
OLSON,ARIEN,Q.,1986,CourseNumber58,CourseName75,CourseID819,RoomNumber6,8
OLVERA,ELAINE,J.,1987,CourseNumber25,CourseName41,CourseID151,RoomNumber7,5
OLVERA,ELAINE,J.,1987,CourseNumber34,CourseName51,CourseID375,RoomNumber85,8
OLVERA,ELAINE,J.,1987,CourseNumber37,CourseName54,CourseID699,RoomNumber41,6
OLVERA,ELAINE,J.,1987,CourseNumber51,CourseName68,CourseID557,RoomNumber44,3
OLVERA,ELAINE,J.,1987,CourseNumber61,CourseName78,CourseID1592,RoomNumber102,4
OLVERA,ELAINE,J.,1987,CourseNumber95,CourseName116,CourseID1135,RoomNumber81,7
OMALLEY,ALEKSANDR,J.,1988,CourseNumber3,CourseName7,CourseID1066,RoomNumber7,6
OMALLEY,ALEKSANDR,J.,1988,CourseNumber34,CourseName51,CourseID594,RoomNumber40,2
OMALLEY,ALEKSANDR,J.,1988,CourseNumber37,CourseName54,CourseID114,RoomNumber41,5
OMALLEY,ALEKSANDR,J.,1988,CourseNumber41,CourseName58,CourseID1188,RoomNumber44,4
OMALLEY,ALEKSANDR,J.,1988,CourseNumber52,CourseName69,CourseID157,RoomNumber39,3
OMALLEY,ALEKSANDR,J.,1988,CourseNumber61,CourseName78,CourseID890,RoomNumber11,1
ONEAL,AZAAN,J.,1989,CourseNumber110,CourseName130,CourseID446,RoomNumber50,4
ONEAL,AZAAN,J.,1989,CourseNumber111,CourseName131,CourseID473,RoomNumber51,6
ONEAL,AZAAN,J.,1989,CourseNumber124,CourseName147,CourseID1588,RoomNumber32,1
ONEAL,AZAAN,J.,1989,CourseNumber33,CourseName50,CourseID886,RoomNumber11,3
ONEAL,AZAAN,J.,1989,CourseNumber35,CourseName52,CourseID504,RoomNumber7,8
ONEAL,AZAAN,J.,1989,CourseNumber39,CourseName56,CourseID469,RoomNumber95,5
ONEAL,AZAAN,J.,1989,CourseNumber5,CourseName9,CourseID12,RoomNumber8,2
ONEIL,AMY,R.,1990,CourseNumber27,CourseName43,CourseID750,RoomNumber88,2
ONEIL,AMY,R.,1990,CourseNumber55,CourseName72,CourseID213,RoomNumber55,3
ONEIL,AMY,R.,1990,CourseNumber6,CourseName12,CourseID381,RoomNumber111,6
ONEIL,AMY,R.,1990,CourseNumber63,CourseName80,CourseID365,RoomNumber53,4
ONEIL,AMY,R.,1990,CourseNumber74,CourseName91,CourseID260,RoomNumber25,8
ONEIL,AMY,R.,1990,CourseNumber76,CourseName93,CourseID800,RoomNumber57,5
ONEIL,AMY,R.,1990,CourseNumber77,CourseName94,CourseID874,RoomNumber20,7
ONEIL,AMY,R.,1990,CourseNumber9,CourseName17,CourseID169,RoomNumber7,1
ONEIL,DOUGIE,F.,1991,CourseNumber135,CourseName157,CourseID1765,RoomNumber7,2
ONEIL,DOUGIE,F.,1991,CourseNumber157,CourseName186,CourseID905,RoomNumber31,1
ONEIL,DOUGIE,F.,1991,CourseNumber194,CourseName225,CourseID1270,RoomNumber59,3
ONEIL,DOUGIE,F.,1991,CourseNumber40,CourseName57,CourseID120,RoomNumber43,4
ONEIL,DOUGIE,F.,1991,CourseNumber70,CourseName87,CourseID1530,RoomNumber66,6
ONEIL,DOUGIE,F.,1991,CourseNumber71,CourseName88,CourseID794,RoomNumber68,5
ONEILL,AILEE,R.,1992,CourseNumber16,CourseName27,CourseID640,RoomNumber21,6
ONEILL,AILEE,R.,1992,CourseNumber206,CourseName239,CourseID1409,RoomNumber22,8
ONEILL,AILEE,R.,1992,CourseNumber207,CourseName240,CourseID1411,RoomNumber22,4
ONEILL,AILEE,R.,1992,CourseNumber22,CourseName37,CourseID949,RoomNumber69,1
ONEILL,AILEE,R.,1992,CourseNumber25,CourseName41,CourseID151,RoomNumber7,5
ONEILL,AILEE,R.,1992,CourseNumber29,CourseName46,CourseID97,RoomNumber17,7
ORDONEZ,ARCHIE,S.,1993,CourseNumber100,CourseName124,CourseID396,RoomNumber89,6
ORDONEZ,ARCHIE,S.,1993,CourseNumber101,CourseName124,CourseID398,RoomNumber89,2
ORDONEZ,ARCHIE,S.,1993,CourseNumber104,CourseName127,CourseID1475,RoomNumber47,4
ORDONEZ,ARCHIE,S.,1993,CourseNumber114,CourseName65,CourseID985,RoomNumber62,1
ORDONEZ,ARCHIE,S.,1993,CourseNumber13,CourseName24,CourseID336,RoomNumber7,8
ORDONEZ,ARCHIE,S.,1993,CourseNumber176,CourseName205,CourseID1091,RoomNumber20,3
ORDONEZ,ARCHIE,S.,1993,CourseNumber19,CourseName31,CourseID54,RoomNumber111,5
ORELLANA,BAY,T.,1994,CourseNumber105,CourseName128,CourseID410,RoomNumber92,4
ORELLANA,BAY,T.,1994,CourseNumber115,CourseName27,CourseID520,RoomNumber99,7
ORELLANA,BAY,T.,1994,CourseNumber13,CourseName24,CourseID38,RoomNumber7,3
ORELLANA,BAY,T.,1994,CourseNumber155,CourseName182,CourseID852,RoomNumber75,5
ORELLANA,BAY,T.,1994,CourseNumber221,CourseName258,CourseID1687,RoomNumber111,6
ORELLANA,BAY,T.,1994,CourseNumber59,CourseName76,CourseID979,RoomNumber58,8
ORELLANA,BAY,T.,1994,CourseNumber82,CourseName98,CourseID283,RoomNumber76,1
ORELLANA,BAY,T.,1994,CourseNumber84,CourseName100,CourseID308,RoomNumber7,2
ORNELAS,CAYDEN,I.,1995,CourseNumber110,CourseName130,CourseID446,RoomNumber50,4
ORNELAS,CAYDEN,I.,1995,CourseNumber130,CourseName153,CourseID1341,RoomNumber18,2
ORNELAS,CAYDEN,I.,1995,CourseNumber26,CourseName42,CourseID456,RoomNumber35,5
ORNELAS,CAYDEN,I.,1995,CourseNumber3,CourseName7,CourseID1190,RoomNumber7,8
ORNELAS,CAYDEN,I.,1995,CourseNumber50,CourseName67,CourseID1083,RoomNumber85,6
ORNELAS,CAYDEN,I.,1995,CourseNumber61,CourseName78,CourseID924,RoomNumber102,3
ORNELAS,CAYDEN,I.,1995,CourseNumber73,CourseName90,CourseID1204,RoomNumber70,7
ORNELAS,COEN,X.,1996,CourseNumber111,CourseName131,CourseID473,RoomNumber51,6
ORNELAS,COEN,X.,1996,CourseNumber118,CourseName139,CourseID551,RoomNumber14,1
ORNELAS,COEN,X.,1996,CourseNumber15,CourseName26,CourseID864,RoomNumber21,2
ORNELAS,COEN,X.,1996,CourseNumber33,CourseName50,CourseID1382,RoomNumber34,4
ORNELAS,COEN,X.,1996,CourseNumber35,CourseName52,CourseID504,RoomNumber7,8
ORNELAS,COEN,X.,1996,CourseNumber5,CourseName9,CourseID1057,RoomNumber76,3
ORNELAS,COEN,X.,1996,CourseNumber55,CourseName72,CourseID1217,RoomNumber55,5
OROZCO,DANIELLE,U.,1997,CourseNumber27,CourseName43,CourseID750,RoomNumber88,2
OROZCO,DANIELLE,U.,1997,CourseNumber6,CourseName12,CourseID381,RoomNumber111,6
OROZCO,DANIELLE,U.,1997,CourseNumber63,CourseName80,CourseID203,RoomNumber62,3
OROZCO,DANIELLE,U.,1997,CourseNumber74,CourseName91,CourseID260,RoomNumber25,8
OROZCO,DANIELLE,U.,1997,CourseNumber76,CourseName93,CourseID800,RoomNumber57,5
OROZCO,DANIELLE,U.,1997,CourseNumber77,CourseName94,CourseID874,RoomNumber20,7
OROZCO,DANIELLE,U.,1997,CourseNumber9,CourseName17,CourseID169,RoomNumber7,1
ORR,CHERRY,J.,1998,CourseNumber1,CourseName2,CourseID936,RoomNumber16,8
ORR,CHERRY,J.,1998,CourseNumber13,CourseName24,CourseID38,RoomNumber7,3
ORR,CHERRY,J.,1998,CourseNumber24,CourseName40,CourseID306,RoomNumber79,6
ORR,CHERRY,J.,1998,CourseNumber26,CourseName42,CourseID456,RoomNumber35,5
ORR,CHERRY,J.,1998,CourseNumber5,CourseName9,CourseID12,RoomNumber8,2
ORTEGA,CHUKWUBUIKEM,W.,1999,CourseNumber120,CourseName142,CourseID571,RoomNumber22,6
ORTEGA,CHUKWUBUIKEM,W.,1999,CourseNumber16,CourseName27,CourseID911,RoomNumber87,4
ORTEGA,CHUKWUBUIKEM,W.,1999,CourseNumber192,CourseName201,CourseID1221,RoomNumber7,2
ORTEGA,CHUKWUBUIKEM,W.,1999,CourseNumber22,CourseName37,CourseID949,RoomNumber69,1
ORTEGA,CHUKWUBUIKEM,W.,1999,CourseNumber29,CourseName46,CourseID690,RoomNumber17,5
ORTEGA,FRANK,D.,2000,CourseNumber10,CourseName18,CourseID1245,RoomNumber27,2
ORTEGA,FRANK,D.,2000,CourseNumber15,CourseName26,CourseID42,RoomNumber19,4
ORTEGA,FRANK,D.,2000,CourseNumber27,CourseName43,CourseID969,RoomNumber88,3
ORTEGA,FRANK,D.,2000,CourseNumber48,CourseName65,CourseID565,RoomNumber56,7
ORTEGA,FRANK,D.,2000,CourseNumber6,CourseName12,CourseID1272,RoomNumber111,6
ORTEGA,FRANK,D.,2000,CourseNumber7,CourseName15,CourseID1045,RoomNumber69,5
ORTEGA,FRANK,D.,2000,CourseNumber9,CourseName17,CourseID1604,RoomNumber7,8
ORTIZ,AARRON,D.,2001,CourseNumber124,CourseName147,CourseID626,RoomNumber32,4
ORTIZ,AARRON,D.,2001,CourseNumber127,CourseName150,CourseID1565,RoomNumber103,7
ORTIZ,AARRON,D.,2001,CourseNumber150,CourseName179,CourseID1489,RoomNumber12,6
ORTIZ,AARRON,D.,2001,CourseNumber35,CourseName52,CourseID1295,RoomNumber7,5
ORTIZ,AARRON,D.,2001,CourseNumber39,CourseName56,CourseID838,RoomNumber65,8
ORTIZ,AARRON,D.,2001,CourseNumber47,CourseName64,CourseID136,RoomNumber48,3
ORTIZ,AARRON,D.,2001,CourseNumber49,CourseName66,CourseID467,RoomNumber49,1
ORTIZ,AMANVEER,R.,2002,CourseNumber168,CourseName198,CourseID1001,RoomNumber23,1
ORTIZ,AMANVEER,R.,2002,CourseNumber169,CourseName198,CourseID1005,RoomNumber78,7
ORTIZ,AMANVEER,R.,2002,CourseNumber21,CourseName34,CourseID79,RoomNumber29,5
ORTIZ,AMANVEER,R.,2002,CourseNumber35,CourseName52,CourseID475,RoomNumber7,8
ORTIZ,AMANVEER,R.,2002,CourseNumber39,CourseName56,CourseID561,RoomNumber36,2
ORTIZ,AMANVEER,R.,2002,CourseNumber47,CourseName64,CourseID1429,RoomNumber48,6
ORTIZ,AMANVEER,R.,2002,CourseNumber49,CourseName66,CourseID1487,RoomNumber68,4
ORTIZ,EVIE,J.,2003,CourseNumber3,CourseName7,CourseID9,RoomNumber7,1
ORTIZ,EVIE,J.,2003,CourseNumber31,CourseName48,CourseID101,RoomNumber18,3
ORTIZ,EVIE,J.,2003,CourseNumber41,CourseName58,CourseID1188,RoomNumber44,4
ORTIZ,EVIE,J.,2003,CourseNumber50,CourseName67,CourseID147,RoomNumber51,8
ORTIZ,EVIE,J.,2003,CourseNumber91,CourseName110,CourseID576,RoomNumber54,2
ORTIZ,EVIE,J.,2003,CourseNumber92,CourseName111,CourseID582,RoomNumber54,6
ORTIZ,EVIE,J.,2003,CourseNumber95,CourseName116,CourseID342,RoomNumber81,5
OSBORN,CIERAN,J.,2004,CourseNumber1,CourseName2,CourseID936,RoomNumber16,8
OSBORN,CIERAN,J.,2004,CourseNumber13,CourseName24,CourseID792,RoomNumber7,1
OSBORN,CIERAN,J.,2004,CourseNumber26,CourseName42,CourseID196,RoomNumber35,4
OSBORN,CIERAN,J.,2004,CourseNumber37,CourseName54,CourseID114,RoomNumber41,5
OSBORN,CIERAN,J.,2004,CourseNumber50,CourseName67,CourseID1083,RoomNumber85,6
OSBORN,CIERAN,J.,2004,CourseNumber55,CourseName72,CourseID1307,RoomNumber55,2
OSBORNE,ANTONI,T.,2005,CourseNumber27,CourseName43,CourseID541,RoomNumber50,3
OSBORNE,ANTONI,T.,2005,CourseNumber6,CourseName12,CourseID536,RoomNumber111,6
OSBORNE,ANTONI,T.,2005,CourseNumber63,CourseName80,CourseID586,RoomNumber56,2
OSBORNE,ANTONI,T.,2005,CourseNumber74,CourseName91,CourseID537,RoomNumber25,7
OSBORNE,ANTONI,T.,2005,CourseNumber76,CourseName93,CourseID539,RoomNumber57,8
OSBORNE,ANTONI,T.,2005,CourseNumber77,CourseName94,CourseID270,RoomNumber20,5
OSBORNE,ANTONI,T.,2005,CourseNumber9,CourseName17,CourseID655,RoomNumber7,4
OSBORNE,CAOIMHE,H.,2006,CourseNumber3,CourseName7,CourseID1066,RoomNumber7,6
OSBORNE,CAOIMHE,H.,2006,CourseNumber31,CourseName48,CourseID354,RoomNumber18,7
OSBORNE,CAOIMHE,H.,2006,CourseNumber50,CourseName67,CourseID1403,RoomNumber45,2
OSBORNE,CAOIMHE,H.,2006,CourseNumber61,CourseName78,CourseID190,RoomNumber5,3
OSBORNE,CAOIMHE,H.,2006,CourseNumber73,CourseName90,CourseID254,RoomNumber70,5
OSORIO,ABI,I.,2007,CourseNumber121,CourseName143,CourseID596,RoomNumber7,7
OSORIO,ABI,I.,2007,CourseNumber16,CourseName27,CourseID998,RoomNumber21,8
OSORIO,ABI,I.,2007,CourseNumber200,CourseName232,CourseID1330,RoomNumber45,3
OSORIO,ABI,I.,2007,CourseNumber61,CourseName78,CourseID1592,RoomNumber102,4
OSORIO,ABI,I.,2007,CourseNumber71,CourseName88,CourseID794,RoomNumber68,5
OSORIO,ABI,I.,2007,CourseNumber75,CourseName92,CourseID1164,RoomNumber71,2
OTERO,CULLEN,J.,2008,CourseNumber16,CourseName27,CourseID911,RoomNumber87,4
OTERO,CULLEN,J.,2008,CourseNumber194,CourseName225,CourseID1270,RoomNumber59,3
OTERO,CULLEN,J.,2008,CourseNumber43,CourseName60,CourseID239,RoomNumber67,2
OTERO,CULLEN,J.,2008,CourseNumber45,CourseName62,CourseID1073,RoomNumber7,8
OTERO,CULLEN,J.,2008,CourseNumber70,CourseName87,CourseID903,RoomNumber66,5
OTT,AJ,V.,2009,CourseNumber110,CourseName130,CourseID446,RoomNumber50,4
OTT,AJ,V.,2009,CourseNumber111,CourseName131,CourseID1405,RoomNumber4,2
OTT,AJ,V.,2009,CourseNumber118,CourseName139,CourseID551,RoomNumber14,1
OTT,AJ,V.,2009,CourseNumber33,CourseName50,CourseID886,RoomNumber11,3
OTT,AJ,V.,2009,CourseNumber35,CourseName52,CourseID767,RoomNumber7,8
OTT,AJ,V.,2009,CourseNumber38,CourseName55,CourseID940,RoomNumber53,5
OTT,AJ,V.,2009,CourseNumber5,CourseName9,CourseID618,RoomNumber76,6
OTT,AJ,V.,2009,CourseNumber55,CourseName72,CourseID754,RoomNumber55,7
OTTO,ALEAH,W.,2010,CourseNumber102,CourseName125,CourseID416,RoomNumber90,2
OTTO,ALEAH,W.,2010,CourseNumber15,CourseName26,CourseID991,RoomNumber42,5
OTTO,ALEAH,W.,2010,CourseNumber150,CourseName179,CourseID836,RoomNumber12,7
OTTO,ALEAH,W.,2010,CourseNumber188,CourseName218,CourseID1168,RoomNumber95,6
OTTO,ALEAH,W.,2010,CourseNumber35,CourseName52,CourseID840,RoomNumber7,4
OTTO,ALEAH,W.,2010,CourseNumber49,CourseName66,CourseID1437,RoomNumber80,8
OVERTON,HALLEY,J.,2011,CourseNumber37,CourseName54,CourseID338,RoomNumber41,3
OVERTON,HALLEY,J.,2011,CourseNumber44,CourseName61,CourseID128,RoomNumber46,5
OVERTON,HALLEY,J.,2011,CourseNumber45,CourseName62,CourseID1073,RoomNumber7,8
OVERTON,HALLEY,J.,2011,CourseNumber61,CourseName78,CourseID1448,RoomNumber5,7
OVERTON,HALLEY,J.,2011,CourseNumber67,CourseName84,CourseID638,RoomNumber64,1
OVERTON,HALLEY,J.,2011,CourseNumber73,CourseName90,CourseID1107,RoomNumber72,4
OVERTON,HALLEY,J.,2011,CourseNumber95,CourseName116,CourseID1024,RoomNumber50,2
OWEN,AADYN,X.,2012,CourseNumber10,CourseName18,CourseID1575,RoomNumber27,7
OWEN,AADYN,X.,2012,CourseNumber195,CourseName226,CourseID1273,RoomNumber29,2
OWEN,AADYN,X.,2012,CourseNumber48,CourseName65,CourseID870,RoomNumber91,6
OWEN,AADYN,X.,2012,CourseNumber6,CourseName12,CourseID743,RoomNumber111,3
OWEN,AADYN,X.,2012,CourseNumber7,CourseName15,CourseID744,RoomNumber96,1
OWEN,AADYN,X.,2012,CourseNumber9,CourseName17,CourseID207,RoomNumber7,8
OWEN,AADYN,X.,2012,CourseNumber99,CourseName123,CourseID392,RoomNumber88,5
OWEN,DINO,T.,2013,CourseNumber129,CourseName152,CourseID634,RoomNumber94,8
OWEN,DINO,T.,2013,CourseNumber23,CourseName24,CourseID71,RoomNumber7,4
OWEN,DINO,T.,2013,CourseNumber26,CourseName42,CourseID1051,RoomNumber35,6
OWEN,DINO,T.,2013,CourseNumber34,CourseName51,CourseID108,RoomNumber40,1
OWEN,DINO,T.,2013,CourseNumber37,CourseName54,CourseID114,RoomNumber41,5
OWEN,DINO,T.,2013,CourseNumber39,CourseName56,CourseID1032,RoomNumber81,2
OWEN,DINO,T.,2013,CourseNumber61,CourseName78,CourseID924,RoomNumber102,3
OWENS,DINO,Q.,2014,CourseNumber120,CourseName142,CourseID1223,RoomNumber22,4
OWENS,DINO,Q.,2014,CourseNumber121,CourseName143,CourseID596,RoomNumber7,7
OWENS,DINO,Q.,2014,CourseNumber31,CourseName48,CourseID1020,RoomNumber18,5
OWENS,DINO,Q.,2014,CourseNumber34,CourseName51,CourseID1594,RoomNumber40,3
OWENS,DINO,Q.,2014,CourseNumber73,CourseName90,CourseID1213,RoomNumber72,8
OWENS,DINO,Q.,2014,CourseNumber91,CourseName110,CourseID318,RoomNumber54,6
OWENS,DINO,Q.,2014,CourseNumber92,CourseName111,CourseID324,RoomNumber54,2
PACE,AVEER,J.,2015,CourseNumber12,CourseName23,CourseID69,RoomNumber31,8
PACE,AVEER,J.,2015,CourseNumber120,CourseName142,CourseID1223,RoomNumber22,4
PACE,AVEER,J.,2015,CourseNumber122,CourseName144,CourseID1194,RoomNumber27,3
PACE,AVEER,J.,2015,CourseNumber16,CourseName27,CourseID379,RoomNumber87,1
PACE,AVEER,J.,2015,CourseNumber192,CourseName201,CourseID1372,RoomNumber7,2
PACHECO,AADYN,V.,2016,CourseNumber1,CourseName2,CourseID349,RoomNumber69,2
PACHECO,AADYN,V.,2016,CourseNumber25,CourseName41,CourseID151,RoomNumber7,5
PACHECO,AADYN,V.,2016,CourseNumber26,CourseName42,CourseID196,RoomNumber35,4
PACHECO,AADYN,V.,2016,CourseNumber31,CourseName48,CourseID454,RoomNumber52,7
PACHECO,AADYN,V.,2016,CourseNumber50,CourseName67,CourseID1047,RoomNumber51,1
PACHECO,AADYN,V.,2016,CourseNumber55,CourseName72,CourseID213,RoomNumber55,3
PACK,DECLYN,V.,2017,CourseNumber12,CourseName23,CourseID1365,RoomNumber12,4
PACK,DECLYN,V.,2017,CourseNumber16,CourseName27,CourseID1015,RoomNumber21,1
PACK,DECLYN,V.,2017,CourseNumber173,CourseName202,CourseID1055,RoomNumber7,2
PACK,DECLYN,V.,2017,CourseNumber31,CourseName48,CourseID1020,RoomNumber18,5
PACK,DECLYN,V.,2017,CourseNumber51,CourseName68,CourseID149,RoomNumber44,7
PACK,DECLYN,V.,2017,CourseNumber61,CourseName78,CourseID1521,RoomNumber11,8
PADGETT,ELISABETH,F.,2018,CourseNumber27,CourseName43,CourseID712,RoomNumber93,8
PADGETT,ELISABETH,F.,2018,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
PADGETT,ELISABETH,F.,2018,CourseNumber47,CourseName64,CourseID499,RoomNumber96,2
PADGETT,ELISABETH,F.,2018,CourseNumber48,CourseName65,CourseID746,RoomNumber12,5
